id,lang,split,l1,l2,text
KY-00482,KY,train,NOT_RELEVANT,,Өкмөттө бала бакчалардын ишин жандандыруу талкууланды - | 24.KG Вице-премьер-министр Аида Исмаилова мектепке чейинки жана жалпы билим берүү мекемелеринин ишин жандандыруу маселеси боюнча жумушчу жыйын өткөрдү. Бул тууралуу өкмөттүн басма соз кызматы билдирет.
KY-01395,KY,train,NOT_RELEVANT,,"Депутат кийинки жылды Экология жылы деп жарыялоону сунуш кылды - | 24.KG Депутат кийинки жылды Экология жылы деп жарыялоону сунуш кылды. Жогорку Кеңештин сессиясында «Республика — Ата Журт» фракциясынын депутаты Рада Туманбаева ушундай демилге көтөрдү. Депутаттын айтымында, учурда экология тармагында чечиле турган маселе көп."
KY-00049,KY,train,NOT_RELEVANT,,Бүгүн Жогорку Сот Садыр Жапаровдун ишин карайт - | 24.KG Жогорку Кеңештин мурдакы депутаты Садыр Жапаровдун иши бүгүн Жогорку Сотто каралат.
KY-01432,KY,train,NOT_RELEVANT,,"COVID-19. Бир суткада 1 миң 127 кишиден вирус аныкталып, 10 киши каза болду - | 24.KG Кыргызстанда 23-июлга карата коронавирус дагы 1 миң 127 адамдан аныкталды. Бул тууралуу Саламаттык сактоо жана социалдык өнүктүрүү министрлигинин басма сөз кызматы билдирди."
KY-00592,KY,train,NOT_RELEVANT,,Сооронбай Жээнбеков бүгүн Москвада Владимир Путин менен жолугушат - | 24.KG Сооронбай Жээнбеков бүгүн Москвада Владимир Путин менен жолугушат. Бул тууралуу өлкө башчысынын маалымат кызматы билдирди.
KY-00466,KY,train,NOT_RELEVANT,,"Юристтер: Stand Up катышуучусун УКМКга чакырууга эч кандай негиз жок - | 24.KG УКМКнын Stand Up шоусунун катышуучусу Назгүл Алымкулованы суракка чакырууга эч кандай негизи жок. Мындан тышкары, бир нече мыйзам ченемдери бузулду. Бул тууралуу Медиа Полис Институтунун адвокаттарынын билдирүүлөрүндө айтылат."
KY-00402,KY,train,NOT_RELEVANT,,"Токтогул суу сактагычында суунун көлөмү 15,9 миллиард кубометрди түздү - | 24.KG Токтогул суу сактагычында суунун көлөмү бүгүнкү күндө 15,9 миллиард кубометрди түзөт. Бул тууралуу күзгү-кышкы мезгилге даярдануу боюнча республикалык штабдын отурумунда Өндүрүш, энергетика жана тоо-кен байлыктарын пайдалануу мамлекеттик комитетинин статс-катчысы Айбек Асанов билдирди."
KY-00892,KY,train,NOT_RELEVANT,,Кара-Балта шаарынын мэри кызматтык унаасын медиктерге берди - | 24.KG Кара-Балта шаарынын мэри Данияр Шабданов жана шаардык кеңештин төрагасы Алмаз Аалыев кызматтык унааларын медицина кызматкерлерине тапшырышты. Бул тууралуу мэриянын пресс-кызматы маалымдады.
KY-00844,KY,train,NOT_RELEVANT,,Экинчи Бурулай. Кыз ала качуу фактысы боюнча кылмыш иши сотко өткөрүлүп берилди - | 24.KG Нарын облусуна караштуу Жумгал районунда кыз ала качуу фактысы боюнча кылмыш иши сотко өткөрүлүп берилди. Бул тууралуу 24.kg агенттигине «Кылым шамы» укук коргоо борборунун башчысы Азиза Абдирасулова билдирди.
KY-00887,KY,train,NOT_RELEVANT,,Ысык-Көлдө эс алып жүргөн өзбекстандык аял чөгүп кетти - | 24.KG Ысык-Көлдө эс алып жүргөн өзбекстандык аял чөгүп кетти. Бул тууралуу окуянын күбөлөрү айтышты.
KY-00095,KY,train,NOT_RELEVANT,,Мирлан Назарбеков шайлоочуларына кайрылуу жасады - | 24.KG «Мекеним Кыргызстан» партиясынан депутаттыкка талапкер Мирлан Назарбеков шайлоочуларына кайрылуу жасады.
KY-01091,KY,train,NOT_RELEVANT,,"АКШнын валютасынын наркы кайра өсүп баштады. Бир суткада 1,3 сомго кымбаттады - | 24.KG АКШнын валютасы сомго карата суткада 1,3 сомго кымбаттады. Бүгүн ал 81,5 сомдон сатылып алынып, 81,9-82 сомдон сатылууда."
KY-00731,KY,train,NOT_RELEVANT,,"Суроо-жооп. Жаныбарларды бычууга ислам жол бербейт - | 24.KG 24.kg агенттигинин окурмандарынан келип түшкөн суроолорго Дин маселелери боюнча маалымат жана кеңеш берүү борборунун адистери (теолог, юрист, психолог) жооп берет."
KY-01122,KY,train,NOT_RELEVANT,,Өмүрбек Бабанов саламаттыгы мыкты экендигин билдирди - | 24.KG Жогорку Кеңештин «Республика-Ата-Журт» фракциясынын депутаты Өмүрбек Бабанов ден-соолугу жана фракция лидерлигинен кеткендигин себебин түшүндүрүп билдирүү жасады.
KY-00212,KY,train,NOT_RELEVANT,,Бишкектин четинен мас айдоочу үч унааны койдуруп кетти - | 24.KG Бишкектин четинен Honda CR-V үлгүсүндөгү унааны башкарып келе жаткан мас айдоочу үч машинаны койдуруп кетти. Бул тууралуу Жол коопсуздугун камсыздоо башкы башкармалыгы билдирди.
KY-01061,KY,train,NOT_RELEVANT,,«Азаттыктын» иликтөөсү. Президентти бул чөйрө менен байланыштыруу аракети - | 24.KG Сооронбай Жээнбековдун инаугурациясы чакырылган коноктордун тизмесин Алмазбек Атамбаевдин аппараты түзгөн. Бул тууралуу президенттин маалыматтык саясат бөлүмүнүн башчысы Толгонай Стамалиева билдирди.
KY-00666,KY,train,NOT_RELEVANT,,ДССУ: 2021-жылы коронавирус дагы бир топ кыйынчылыктарды алып келет - | 24.KG Коронавирус пандемиясынын экинчи жылы биринчи жылга караганда кыйыныраак болушу мүмкүн. Мындай пикирин Дүйнөлүк саламаттыкты сактоо уюмунун Өзгөчө кырдаалдар программасынын директору Майкл Райан түз эфирде билдиргендигин РБК жазды.
KY-01314,KY,train,NOT_RELEVANT,,"Өткөн жылга салыштырмалуу өрт кырсыктарынын саны 20,9 пайызга азайды - | 24.KG Өткөн жылга салыштырмалуу өрт кырсыктарынын саны 20,9 пайызга азайды. Бул тууралуу ӨКМ билдирди."
KY-01448,KY,train,NOT_RELEVANT,,"Курултайдын жыйынтыгы. Делегаттар экс-президентке кылмыш иши козголсун дешет - | 24.KG Айтымдарында, курултайдын катышуучулары кабыл алынган резолюциянын баардык пункттарын кадам-кадам аткаруу ниетинде. Айрыкча, алар Алмазбек Атамбаевге карата УКМК кылмыш ишин козгошу керек деген пикирде. Парламенттен дагы мурунку президентти кол тийбестиктен ажырата турган мыйзамды кабыл алууну талап кылышмакчы."
KY-00138,KY,train,NOT_RELEVANT,,Экономикалык амнистиядан бюджетке 400 миллион сом түштү - | 24.KG Акыркы айда козголгон кылмыш иштеринин алкагында өлкө казынасына 400 миллион сомго жакын каражат түштү. Бул тууралуу Бишкектеги маалымат жыйынында Башкы прокурор Курманкул Зулушев билдирди.
KY-01154,KY,train,NOT_RELEVANT,,Араванда эркек киши иске ууланып каза болду - | 24.KG Араван районундагы Төлөйкөн айылында турак үйдөн өрт чыкты. Бул тууралуу Өзгөчө кырдаал министрлиги билдирет.
KY-01216,KY,train,NOT_RELEVANT,,Зеленский Путинге Донбасста жолугушуу уюштурууну сунуштады - | 24.KG Украинанын президенти Владимир Зеленский Орусиянын мамлекет башчысы Владимир Путинге Донбасста жолугушуу уюштурууну сунуштады.
KY-01327,KY,train,NOT_RELEVANT,,Алматы облусунда саясий репрессиялардын курмандыктарына арналган музей ачылды - | 24.KG Казакстандын Алматы облусунун Жаналык айылында саясий репрессиялардын курмандыктарына арналган музей ачылды.
KY-01163,KY,train,NOT_RELEVANT,,"Айрым райондордо газ да өчүрүлөт - | 24.KG «Газпром Кыргызстан» ЖЧКсынын Бишкек шаарындагы филиалынын маалыматы боюнча, 2021-жылдын 2-5-ноябрына чейин Биринчи май районунун айрым көчөлөрүндө убактылуу газ болбойт."
KY-00372,KY,train,NOT_RELEVANT,,COVID-19. 94 бейтаптын абалы өтө оор - | 24.KG Коронавирус жуктурган 1 миң 696 бейтап ооруканада дарыланууда. Бул тууралуу Саламаттыкты сактоо министрлиги билдирди.
KY-01366,KY,train,NOT_RELEVANT,,Инспекторду капотуна сүйрөп кеткен «Яндекс.Такси» айдоочусуна иш козголду - | 24.KG Милициянын патрулдук кызматынын инспекторун капотуна сүйрөп кеткен «Яндекс.Такси» айдоочусуна карата кылмыш иши козголду. Бул тууралуу ведомствонун маалымат кызматы билдирди.
KY-01411,KY,train,NOT_RELEVANT,,"Табып Хашым Зайналиев «Апрель» телеканалынын кабарчыларына кол көтөрдү - | 24.KG «Биз анын клиникасына барганда сыртта үйүлгөн унааларды көрдүк. Элдер кирип, чыгып жатышыптыр. Алардын бирөөсүнөн сурасак, «бейтапмын», — деди. Демек, элди көрүүсүн дагы деле улантып жатыптыр. Ичине кирсек, ак халаттар илинип туруптур. Ошол кезде Хашым Зайналиев коридордун аркы башынан келе жаткан экен. Биз саламдашканда эле, ал бизге жулунуп, орой сөздөрдү айтып, имараттын ичинен күчкө салып түртүп чыгарды. Аз жерден тепкичтен кулап кеткени калдык. Операторубуздун камерасынын базасы жабыркады. Менин болсо, колум ооруксунуп калды», — деп билдирет кабарчы Юлия Кулешова."
KY-01269,KY,train,NOT_RELEVANT,,Бишкекте кыргыз тилдүү беш гана бала бакча бар - | 24.KG Бишкек шаарында кыргыз тилдүү беш гана бала бакча бар. Бул тууралуу бүгүн Жогорку Кеңештин «Республика-Ата-Журт» фракциясынын жыйынында айтылды.
KY-00841,KY,train,NOT_RELEVANT,,Кыргызстанда интернет аркылуу чет мамлекеттен товар сатып алуу күч алууда - | 24.KG Кыргызстанда интернет аркылуу чет мамлекеттен товар сатып алуу күч алууда. Бул тууралуу Мамлекеттик каттоо кызматы билдирди.
KY-00225,KY,train,NOT_RELEVANT,,COVID-19. Бишкекте бир суткада 125 учур катталды - | 24.KG Бишкекте өткөн суткада 125 кишиден вирус аныкталды. Бул тууралуу Саламаттыкты сактоо министрлиги билдирет.
KY-00895,KY,train,NOT_RELEVANT,,Кыргызстандык мушкер Орусияда өткөн мелдеште алтын медалдын ээси болду - | 24.KG Кыргызстандык мушкер Азат Үсөналиев Орусияда өткөн мелдеште алтын медалдын ээси болду. Бул тууралуу спорттук иш чаранын уюштуруучулары билдиришти.
KY-00097,KY,train,NOT_RELEVANT,,«Кыргыз темир жолундагы» жемкорлук. Алмазбек Ногойбаев финполду кууп чыгыптыр - | 24.KG «Кыргыз темир жолу» мамлекеттик ишканасынын башчысы Алмазбек Ногойбаев Экономикалык кылмыштуулукка каршы күрөшүү кызматынын өкүлдөрүн иш бөлмөсүнө киргизбей койгон. Бул тууралуу парламенттин жыйынында депутат Жанар Акаев билдирди.
KY-01298,KY,train,NOT_RELEVANT,,Гүлчө айылындагы № 36806 кургактагы аскер бөлүгүнүн жоокери токко урунду - | 24.KG Гүлчө айылындагы № 36806 кургактагы аскер бөлүгүнүн жоокери токко урунду. Бул тууралуу 24.kg агенттигине жеке булак билдирди.
KY-00038,KY,train,NOT_RELEVANT,,"Жактоочу: Айбек Калиевдин өнөкөт оорусу курчуп кетти - | 24.KG Анын айтымында, УКМКнын тергөө абагында медициналык санитардык бөлүмүндө керектүү дары-дармектер жана дарыланууга шарттар жок. Ал билдиргендей, жакында Айбек Калиевдин баш коргоо чарасы боюнча Жогорку сотко даттанат."
KY-01139,KY,train,NOT_RELEVANT,,Парламенттин КСДП фракциясы кезексиз жыйынга чогулат - | 24.KG Парламенттин КСДП фракциясы кезексиз жыйынга чогулат. Маалыматты Жогорку Кеңештен ырасташты.
KY-01334,KY,train,NOT_RELEVANT,,Душанбеде кыргыз-тажик чек ара маселелери боюнча сүйлөшүүлөр өтөт - | 24.KG Бүгүн Душанбеде кыргыз-тажик чек ара маселелери боюнча сүйлөшүүлөр өтөт.
KY-00836,KY,train,NOT_RELEVANT,,КСДП: Икрамжан Илмиянов тергөө менен тыкыр иштешкен жок - | 24.KG Кыргызстандын мурунку президентинин экс-кеңешчиси Икрамжан Илмиянов тергөө менен тыкыр иштешкен жок. Бул тууралуу КСДП фракциясынан билдиришти.
KY-00507,KY,train,NOT_RELEVANT,,Кыргызстанда кургак учук менен ооругандардын саны туруктуу - | 24.KG Кыргызстанда кургак учук менен ооругандардын саны туруктуу. Бул тууралуу Саламаттык сактоо министрлигинен билдиришти.
KY-00533,KY,train,NOT_RELEVANT,,Жаңы өкмөт башчы саламаттыкты сактоо тармагын бизнес менен иштешүүгө чакырды - | 24.KG Жаңы өкмөт башчы саламаттыкты сактоо тармагына реформаланууну колго алат. Бул тууралуу премьер-министр Мухаммедкалый Абылгазиев саламаттык сактоо министри Космосбек Чолпонбаев менен өткөргөн жумуш кеңешмеси учурунда билдирди.
KY-01350,KY,train,NOT_RELEVANT,,Чүйдө жергиликтүү тургун өз кызын зордуктаган - | 24.KG Чүй облусуна караштуу Сокулук районунун Жаңы-Жер айылында жергиликтүү тургун өз кызын зордуктаган. Бул тууралуу 24.kg агенттигине укук коргоо органдарынан билдиришти.
KY-00551,KY,train,NOT_RELEVANT,,Орозо айт 15-июнда белгиленет - | 24.KG Орозо айт 15-июнда белгиленет. Бул тууралуу «24.kg» агенттигине КМДБнын басма сөз кызматынан билдиришти.
KY-00971,KY,train,NOT_RELEVANT,,«Бүтүн Кыргызстан» партиясы митингге чыкты. Шайлоо боюнча иши сотто каралат - | 24.KG Бүгүн «Бүтүн Кыргызстан» партиясынын Боршайкомго арызы сотто каралат.
KY-01142,KY,train,NOT_RELEVANT,,"СССРдин Эл артисти Токтоналы Сейталиев дүйнөдөн кайтты - | 24.KG Узакка созулган оорудан улам көрүнүктүү опера ырчысы, СССРдин Эл артисти, Токтогул атындагы Мамлекеттик сыйлыктын лауреаты, профессор Токтоналы Сейталиев 84 жаш курагында дүйнөдөн кайтты. Бул тууралуу 25-февралда Маданият, маалымат, спорт жана жаштар саясаты министрлиги кабарлады."
KY-00870,KY,train,NOT_RELEVANT,,Жаш келиндин кайын журттагы жашоосу. «Келинка» сериалы көрүүчүлөргө тартууланат - | 24.KG Кыргыз тилинде чыккан «Келинка» сериалы октябрдан тарта көрүүчүлөргө тартууланат. Бул тууралуу 24.kg агенттигине тасманын продюсери Мирлан Даанышман билдирди.
KY-00083,KY,train,NOT_RELEVANT,,"Өкмөт Лигласстан ушул аптанын аягына чейин жооп күтөт - | 24.KG Liglass Trading ишканасы 18-октябрга чейин, демек ушул жума аягында 37 миллион долларды которушу керек. Бул тууралуу журналисттерге вице-премьер-министр Дуйшенбек Зилалиев билдирди."
KY-00021,KY,train,NOT_RELEVANT,,Ош шаарындагы аба майдан ишин жандантты - | 24.KG Ош аба майданы ишин жандантты. Бул тууралуу «Манас» эл аралык аэропорту маалымдайт.
KY-01007,KY,train,NOT_RELEVANT,,Бишкек шаардык кеңешинин төрагасы болуп Жаныбек Абиров шайланды - | 24.KG Бишкек шаардык кеңешинин төрагасы болуп Жаныбек Абиров шайланды. Бүгүн жашыруун добуш берилди.
KY-00853,KY,train,NOT_RELEVANT,,Казакстандын элчиси «Талибан» өкмөтүнүн тышкы иштер министри менен жолукту - | 24.KG Казакстандын Ооганстандагы элчиси Алимхан Есенгелдиев 26-сентябрда Кабул шаарында талибдер түзгөн өкмөттөгү тышкы иштер министри Мир Хан Муттаки менен жолугушту.
KY-00278,KY,train,NOT_RELEVANT,,Аткезчилик жол менен 24 миң даана лампочканы ташып бара жаткандар кармалды - | 24.KG Айдаркен чек ара бөлүмү аткезчилик жол менен 24 миң даана лампочканы ташып бара жаткан кыргызстандыктарды колго түшүрдү. Бул тууралуу Чек ара кызматынан билдиришти.
KY-00479,KY,train,NOT_RELEVANT,,Жашы жете электер чет элдик паспорт менен гана өлкөдөн чыга алышат - | 24.KG Юстиция министрлиги «16 жашка толо элек балдарга туулгандыгы тууралуу күбөлүккө тиркеме берүүнү токтотуу» тууралуу токтом иштеп чыкты.
KY-00105,KY,train,NOT_RELEVANT,,Караколдо 8-класстын окуучусу параллель класста окуган балага бычак сайды - | 24.KG Караколдо 8-класстын окуучусу параллель класста окуган баланы бычак менен жарадар кылды. Бул тууралуу 24.kg агенттигине ИИМден билдиришти.
KY-00560,KY,train,NOT_RELEVANT,,Бермет Акаеванын саясатка кайтып келүү ниети бар - | 24.KG Мурдакы президент Аскар Акаевдин кызы Бермет Акаева Кыргызстанга жана саясатка кайтып келүү ниетин NEXT TV каналына берген маегинде билдирди.
KY-00136,KY,train,NOT_RELEVANT,,ИИМ: Тогуз-Тороодо абал туруктуу - | 24.KG Жалал-Абад облусунун Тогуз-Торо районунун Казарман аймагында абал туруктуу. Бул тууралуу «24.kg» агенттигине ИИМдин басма сөз кызматы билдирди.
KY-00489,KY,train,NOT_RELEVANT,,"Кара-Балта шаарынын тургундары жарыктын жоктугуна нааразы - | 24.KG Айтымында, тургундар шаардык администрацияга кайрылышкан, бирок жыйынтык жок."
KY-00098,KY,train,NOT_RELEVANT,,Садыр Жапаровду 11 жыл 6 айга эркинен ажыратуу чечими күчүндө калтырылды - | 24.KG Жогорку Сот экс-депутат Садыр Жапаровду 11 жыл 6 айга эркинен ажыратуу чечимин күчүндө калтырды.
KY-01109,KY,train,RELEVANT,DISASTER,"Лейлекте сел жүрдү. Суу турак жайларды каптап, мал жандыктарын агызды - | 24.KG Баткендин Лейлек районунда сел турак жайларды каптап, мал жандыктарын агызды. Бул тууралуу ӨКМнын басма сөз кызматы билдирди."
KY-00092,KY,train,NOT_RELEVANT,,Вице-премьер-министр Эркин Асрандиев коронавирус жуктуруп алды - | 24.KG Вице-премьер-министр Эркин Асрандиев коронавирус жуктуруп алды. Бул тууралуу өкмөттүн маалымат кызматы билдирди.
KY-00515,KY,train,NOT_RELEVANT,,Кумтөр менен өкмөттүн макулдашуусу -тоо-кен тармагына оң таасирин тийгизет - | 24.KG «Кыргыз Республикасынын Өкмөтү менен «Centerra Gold Inc.» компаниясынын ортосундагы Стратегиялык макулдашуу күчүнө кириши- кен казуу иштерине жана тоо-кен тармагына оң таасирин тийгизет». Бул тууралуу 24.kg агенттигине Тоо-металлургиялык профсоюздун борбордук комитетинин төрагасы Эльдар Тажибаев билдирди.
KY-00079,KY,train,NOT_RELEVANT,,Самаркандда ит капкан тогуз жаштагы бала каза болду - | 24.KG Өзбекстандын Самарканд облусундагы Равонак айылында бир ай мурда ит каап алган тогуз жаштагы бала каза болду.
KY-01256,KY,train,NOT_RELEVANT,,Балбак Түлөбаев кеңешчиси Гуля Алмамбетовага мэриядан кетүүнү сунуштады - | 24.KG Бишкек мэринин кеңешчиси Гуля Алмамбетова шаар башчысынын милдетин аткаруучу Балбак Түлөбаев аны мэриядан кетүүнү сунуштаганын митингден айтты.
KY-01186,KY,train,NOT_RELEVANT,,"Казакстанга аткезчилик жолу менен ташылып бараткан тамеки продукциясын табышты - | 24.KG Маалыматка караганда, тамеки продукциясынын акциздик маркасы жок болуп чыкты."
KY-00996,KY,train,NOT_RELEVANT,,Чүй облусунда 450 кылмыштын бети ачыла элек - | 24.KG Чүй облусунда 450 кылмыштын бети ачыла элек. Бул тууралуу маалымат жыйында Бишкек ШИИББнын 1-жарым жылдык жыйынтыгын чыгаруу маалында аталган башкармалыктын башчысы Самат Курманкулов айтты.
KY-00223,KY,train,NOT_RELEVANT,,1-класстын окуучусу бөбөгүнө памперс сатып берүүнү суранып президентке кат жазды - | 24.KG Биринчи класстын окуучусу бөбөгүнө памперс сатып берүүнү суранып президент Сооронбай Жээнбековго кат жазды Кыздын катын Facebook социалдык түйүнүнө Нургазы Эргешов аттуу колдонуучу жарыялады.
KY-00266,KY,train,NOT_RELEVANT,,Аялдардын эл аралык күнү «Манас» аба майданында музыканын коштоосунда белгиленди - | 24.KG
KY-00273,KY,train,NOT_RELEVANT,,Атамбаевди кол тийбестиктен ажыратуу. Башкы прокуратуранын корутундусу чыкты - | 24.KG Башкы прокуратура Жогорку Кеңешке экс-президент Алмазбек Атамбаевди кол тийбестиктен ажыратуу тууралуу корутундусун жөнөттү. Бул тууралуу 24.kg агенттигине парламенттен билдиришти.
KY-01391,KY,train,NOT_RELEVANT,,Кипрде өзүнүн батиринин терезесинен кыргызстандык жаран кулап кетти - | 24.KG Түндүк Кипр Республикасынын Гирне шаарында өзүнүн батиринин терезесинен кыргызстандык Садырбек Алымбеков кулап кетти. Бул тууралуу Haberkibris порталы билдирди.
KY-00940,KY,train,NOT_RELEVANT,,"Жаранды койдуруп, кырсык катталган жерден качып кеткен айдоочу изделүүдө - | 24.KG Сокулукта жаранды койдуруп, кырсык катталган жерден качып кеткен айдоочу изделүүдө. Бул тууралуу Чүй облустук ИИБнын басма сөз кызматы билдирди."
KY-00393,KY,train,NOT_RELEVANT,,"Тажик операторлору «Кыргызтелекомго» 1,3 млн доллар карыз - | 24.KG Тажикстандын «Телеком Технолоджи» жана «Сатурн-Онлайн» операторлору интернет үчүн «Кыргызтелекомго» 1 млн 349 миң доллар карыз. Бул тууралуу компаниянын башчысы Нурлан Мадаминов Мамлекеттик мүлктү башкаруу фондунун жыйынында билдирди.Анын айтымында, «Сатурн-Онлайн» операторунун бересеси 662 миң долларды түзөт. Эл аралык арбитраждык сот карызды жабууну милдеттендирген, бирок тажик тарап өкүмдү аткарууга ашыга элек."
KY-01044,KY,train,NOT_RELEVANT,,Пара алуу. Каракол шаардык архитектура башкармалыгынын бөлүм башчысы унаа алган - | 24.KG Ысык-Көл облусуна караштуу Каракол шаардык архитектура башкармалыгынын бөлүм башчысы унааны жең ичинен пара катары алган. Бул тууралуу 24.kg агенттигине Каржы полициясынан билдиришти.
KY-00677,KY,train,NOT_RELEVANT,,"Кара-Кулжа районунда токой калыбына келтирилүүдө - | 24.KG Кара-Кулжа районунун жашоочулары аймагындагы токойду өз күчү менен калыбына келтирүүдө. Бул тууралуу «Экологиялык чечимдер институту» коомдук фондунун ачылышында «Мурас кыймылы» уюмунун өкүлү Гамал Соронкулов билдирди. Анын айтымында, 2014-жылы 28 үй-бүлө биригип түзгөн «Арчун» коомдук уюму 110 гектар жерди ижарага алып, токойду калыбына келтирип баштады. «2016-жылы деңиз денгээлинен 1,5 мин чакырымга жакын бийиктикте 800 кара өрүк көчөттөрүн Аксы районунан алып келип отургузду. Ошондой эле өз күчү менен булактан 3,8 миң чарчы метр арык казып келишти. Бирок, 30 гектар жерди суугарып, айланасын тосо алышты. Токойду калыбына келтирүүгө — мал жаюу тоскоол болууда», — дейт Гамал Соронкулов"
KY-01370,KY,train,NOT_RELEVANT,,Бөкөнбаев айылында окуучу баланы унаа сүзүп кетти - | 24.KG Ысык-Көл облусуна караштуу Тоң районундагы Бөкөнбаев айылында окуучу баланы унаа сүзүп кетти. Бул тууралуу Өзгөчө кырдаалдар министрлигинен билдиришти.
KY-00569,KY,train,NOT_RELEVANT,,Балыкчыда алкоголдук продукцияны мыйзамсыз чыгарган фирма аныкталды - | 24.KG Балыкчы шаарында алкоголдук продукцияны мыйзамсыз чыгарган фирма аныкталды. Бул тууралуу Салык кызматынан билдиришти.
KY-01488,KY,train,NOT_RELEVANT,,"Өзбекстанда Ноорузду майрамында өспүрүм селкинчектен кулап, каза болду - | 24.KG Анжиян облусундагы эс алуу парктарынын биринде 16 жаштагы өспүрүм селкинчектен кулап түшүп, мерт болду. Күбөлөрдүн айтымында, трагедия 17-мартта Нооруз майрамына арналган иш-чара учурунда болгон, ага район башчысы катышкан."
KY-00821,KY,train,NOT_RELEVANT,,Бишкекте 39 жаштагы Сулайманкул Халбековго изделүүдө - | 24.KG Бишкекте 39 жаштагы Сулайманкул Халбековго изделүүдө. Бул тууралуу Биринчи май райондук ички иштер башкармалыгынын пресс-катчысы маалымдады.
KY-00203,KY,train,NOT_RELEVANT,,"Депутат: Кыргызстан Гиннестин китебине кириши мүмкүн - | 24.KG Жогорку Кеңештин депутаты Садык Шер-Нияз Каржы министри Адылбек Касымалиевге кайрылып, маданият чөйрөсүнө көп көңүл бурууга чакырды."
KY-00814,KY,train,NOT_RELEVANT,,Сооронбай Жээнбековдун иш сапары Венгрияда уланууда - | 24.KG Сочидеги жолугушуудан кийин Сооронбай Жээнбеков Венгрияга расмий сапар менен келди. Бул тууралуу өлкө башчысынын маалымат кызматы билдирди.
KY-00036,KY,train,NOT_RELEVANT,,"Сокулукта айыл өкмөттүн башчысы акча талап кылгандыгы үчүн кармалган, бирок - | 24.KG Кризиске каршы кызматы Сокулук айыл өкмөтүнүн башчысы Бакыт Сыдыковду акча талап кылгандыгы үчүн кармаган. Бул тууралуу 24.kg агенттигине өздүк булактар маалымдашты."
KY-01433,KY,train,NOT_RELEVANT,,Милиция теңтуштарын сабаган мектеп окуучулары тактап жатат - | 24.KG Социалдык тармакта мектеп окуучулары теңтуштарын сабап жаткандыгы тууралуу видео пайда болду.
KY-00091,KY,train,NOT_RELEVANT,,Сапар Исаковду камакта калтыруу мөөнөтү эки айга узартылды - | 24.KG Бишкектин Биринчи Май райондук соту экс-премьер-министр Сапар Исаковду камакта калтыруу мөөнөтүн эки айга узартты.Чечим аталган ишти караган сот Айбек Эрнис уулу тарабынан кабыл алынды.
KY-00787,KY,train,NOT_RELEVANT,,"Өлкөнүн мыкты 80 студенти президенттик стипендияга ээ болду - | 24.KG Кыргызстандагы жогорку окуу жайлардын алдынкы студенттери ар жыл сайын берилүүчү,50 миң сомдук президенттик стипендияны алышты. Аны бүгүн өлкө башчысы Садыр Жапаров тапшырды."
KY-00873,KY,train,NOT_RELEVANT,,Депутат эл каттоону 2021-жылга жылдырууну сунуштады - | 24.KG Улуттук статистикалык комитет эл каттоону кайсы убакта жандандыруу керектигин азырынча аныктай элек. Депутат Наталья Никитенко эл каттоону 2021-жылга жылдырууну сунуштап жатат.
KY-00949,KY,train,NOT_RELEVANT,,Самара Каримова Боинг-747 учагынын курмандыктарынын элесине ыр арнады - | 24.KG Ырчы Самара Каримова Дача-СУ айылына кулаган учактан мерт болгондордун элесине ыр арнады.
KY-00769,KY,train,NOT_RELEVANT,,Алмазбек Атамбаев Сооронбай Жээнбеков менен жолугушууга даяр - | 24.KG Мурдакы президент Алмазбек Атамбаев өлкө башчысы Сооронбай Жээнбеков менен жолугушууга даяр. Бул тууралуу «24.kg» агенттигине партиянын саясый кеңешинин мүчөсү Марат Аманкулов билдирди.
KY-01070,KY,train,NOT_RELEVANT,,Депутат: Кылмыштарга Жээнбековдордун үй-бүлөсүнүн катыштыгы бар - | 24.KG Алмазбек Атамбаевди күнөөлөп жаткан кылмыштарга Жээнбековдордун үй-бүлөсүнүн катыштыгы бар. Бул тууралуу Жогорку Кеңештин отурумунда депутат Ирина Карамушкина айтып чыкты.
KY-00607,KY,train,NOT_RELEVANT,,Түркия лидери Реджеп Эрдоган коронавируска каршы эмделди - | 24.KG Түркия лидери Реджеп Эрдоган коронавируска каршы эмдөөдөн өттү. Бул тууралуу ал өзүнүн Facebook баракчасында билдирди.
KY-00589,KY,train,NOT_RELEVANT,,Ошто 22 жаштагы келиндин асынып турган денеси табылды - | 24.KG Ош облусуна караштуу Ноокат районундагы турак үйдөн 22 жаштагы келиндин асынып турган денеси табылды. Бул тууралуу Ош ОИИББдан билдиришти.
KY-01454,KY,train,NOT_RELEVANT,,Нарын облусунун эң кары жашоосу 107 жашта - | 24.KG Нарын облусунун эң кары жашоосу 107 жашта. Бул тууралуу өкмөттүн аймактагы ыйгарым укуктуу өкүлчүлүгү билдирди.
KY-00659,KY,train,NOT_RELEVANT,,"Бишкектин мурунку мэри Албек Ибраимов иш бөлмөсүнөн 250 миң доллар пара алган - | 24.KG Анын айтымында, Албек Ибраимов учурда төрт кылмыш иши боюнча айыпталууда. «Дастан Инжиниринг» жана «Дастан» компанияларынын ортосундагы келишимге ылайык, атайын жабдуулар кымбат баада жеткирилген. Анда жалпы чыгым 22 миллион сомду түзгөн. Буга байланыштуу Албек Ибраимовго, анын орун басарына жана башкы бухгалтерине коррупция жана алдамчылык боюнча айып тагылды."
