id,parallel_group,lang,source,url,date,headline,lead,llm_label_l1,llm_label_l2,human_label_l1,human_label_l2,flag_pollution,flag_uncertain,annotator_id,notes
KY-F02214,,KY,Azattyk,https://www.azattyk.org/a/33015564.html,2024-07-01,Бишкекте троллейбустарды сактап калууну талап кылган акция өттү,Бишкектеги №14 линиядагы троллейбустардын биринде шаарда аталган транспорттун түрүн сактап калууну талап кылган – “Кийинки аялдама” деп аталган акция өттү. Бул тууралуу экология боюнча уюмдардын Ecostan.kg сайты кабарлады. Активисттер транспорттун ичине Бишкектин троллейбус системасынын...,NOT_RELEVANT,,NOT_RELEVANT,,,1,ky_2,Save-trolleybuses transport activism; no climate frame
KY-F01073,,KY,Azattyk,https://www.azattyk.org/a/27133501.html,2015-07-17,Баткен: Зардалыда туризмди жандантуу аракети башталды,"Бул тууралуу ""Азаттыкка"" Зардалы айылынын тургуну Жакып Сүйүнов билдирди. Анын айтымында, Зардалы айылынан Шудман ашуусуна карай беш чакырымдан ашык жол жергиликтүүлөрдүн өз демилгеси менен курулуп, мөңгү астынан чыккан ысык сууну атайын куур менен автоунаа жолу бүткөн жерге чейин тартып келүү...",NOT_RELEVANT,,NOT_RELEVANT,,,,ky_1,
KY-F00639,,KY,Azattyk,https://www.azattyk.org/a/1225022.html,2004-06-16,"Дүйнөлүк банк 6,9 млн. доллар грант бөлдү","БИШКЕК. Дүйнөлүк банктын директорлор кеңеши Кыргызстандын ""Күтүүсүз кырдаалдарды алдын-алуу"" деген долбоору үчүн 6 миллион 900 миң доллар бөлдү. Мындай маалыматты бүгүн Дүйнөлүк банктын өлкөдөгү өкүлчүлүгү таратты. Күтүүсүз кырдаалдар жана экология министри Темирбек Акматалиевдин билдирүүсү...",NOT_RELEVANT,,NOT_RELEVANT,,,,gold,IAA adjudicated gold
KY-R00120,,KY,Azattyk,https://www.azattyk.org/a/30987497.html,2020-12-07,ИИМ: Орусиянын эл аралык издөөдө жүргөн жараны кармалды,Ушул жылдын 4-декабрында Ички иштер министрлигинин (ИИМ) Интерпол улуттук борбордук бюросунун жана Нарын облустук ички иштер башкармалыгынын кызматкерлери төрт жылдан бери эл аралык издөөдө жүргөн Орусиянын жаранын кармашты. Бул тууралуу ИИМдин басма сөз кызматы кабарлады. 41 жаштагы М.Вга...,NOT_RELEVANT,,NOT_RELEVANT,,,,ky_1,
KY-R00349,,KY,Azattyk,https://www.azattyk.org/a/30025079.html,2019-06-28,Ысык-Көлдө эл аралык музыка фестивалы башталат,"28-30-июнга белгиленген “Kөl-Fest” музыка фестивалына Европадан, Азиядан, Борбор Азиядан жана Кыргызстандан музыкалык топтор, диджейлер катышат. Жергиликтүү ыктыярчылар уюштуруп жаткан фестивалда европалык жана борбор азиялык музыканттардын шоусу, йога менен машыгуу, бий жана башка иш-чаралар...",NOT_RELEVANT,,NOT_RELEVANT,,,,ky_1,
KY-F01756,,KY,Azattyk,https://www.azattyk.org/a/1232589.html,2004-12-17,Кыргызстанда уран калдыктарын коопсуздугу гранттар аркылуу ишке ашууда,"БИШКЕК. Бүгүн Жогорку Кеңештин Эл өкүлдөр жыйыны Кыргызстандагы уран калдыктары сакталган жайларды коопсуздандыруу жана бул максаттарга бөлүнгөн гранттарды пайдалануунун абалы тууралуу Экология жана күтүүсүз кырдаалдар министри Темирбек Акматалиевдин маалыматын угуп, канагаттандырарлык баа...",NOT_RELEVANT,,NOT_RELEVANT,,,,gold,IAA adjudicated gold
KY-F01853,,KY,Azattyk,https://www.azattyk.org/a/25351775.html,2014-04-16,Кеч болсо да майрамдалган Нооруз,"Базаркоргондун тоолу Кызыл-Үңкүр айылынын тургундары Нооруз майрамын 21-марта эмес, апрелдин орто ченинде белгилешет. Анткени аймактын климаттык шарты ушуну талап кылат. Жаз өкүмүн жаңыдан сүрүп, жыл жаңырган айылдагы саамалыктан кабарчыбыз Руслан Калматовдун репортажында.",NOT_RELEVANT,,NOT_RELEVANT,,,,ky_2,
KY-F00275,,KY,Azattyk,https://www.azattyk.org/a/1208669.html,2003-04-27,В КЫРГЫЗСТАНЕ ПРОДОЛЖЕТСЯ СХОД ОПОЛЗНЕЙ,"БИШКЕК, 27 апреля. Вчера вечером на 76-километре автодороги Ош-Хорог сошел оползень. Никто не пострадал, однако трасса была закрыта. В настоящее время там ведутся работы по очистке завалов. Сообщение об этом было получено сегодня из оперативного отдела министерства экологии и чрезвычайных...",NOT_RELEVANT,,NOT_RELEVANT,,,,ky_1,
KY-F00537,,KY,Azattyk,https://www.azattyk.org/a/32682641.html,2023-11-13,Сицилияда Этна жанар тоосу атыла баштады,"Сицилияда Европадагы эң чоң Этна вулканы атыла баштады. Италиянын жанар тоолорду изилдеген институту лава түштүк-чыгыш тарабындагы кратерден атылганын маалымдады. Күл аралаш чаң, кум деңизден 4 жарым миң метр бийиктикке көтөрүлдү. Жанар тоодон атылган күл аралдын чыгышында, Катания-Мессина кан...",NOT_RELEVANT,,NOT_RELEVANT,,,,ky_2,
KY-R00441,,KY,Azattyk,https://www.azattyk.org/a/31448638.html,2021-09-08,"""Үч улуттун кубогундагы"" урунттуу учурлар","""Үч улуттун кубогу"" эл аралык футбол мелдешинин акыркы оюну 7-сентябрда Бишкек шаарындагы Дөлөн Өмүрзаков атындагы стадиондо өтүп, беттеште Кыргызстан курамасы Бангладешти 4-1 эсеби менен утту.",NOT_RELEVANT,,NOT_RELEVANT,,,,ky_1,
KY-F02190,,KY,Azattyk,https://www.azattyk.org/a/2110473.html,2010-07-27,Т.Тургуналиевге мамлекеттик кызмат сунушталууда,"Бул тууралуу “Азаттыкка” Айлана-чөйрөнү коргоо жана токой чарбасы агенттигинин мурдагы жетекчиси Топчубек Тургуналиев билдирди. Анын айтымында ага президенттин саясий маселелер боюнча кеңешчиси кызматы сунушталган. Ал өз сөзүндө президенттин саясий кеңешчиси болууга макул экенин, ал кызматка...",NOT_RELEVANT,,NOT_RELEVANT,,,,ky_1,
KY-C00102,,KY,24.kg,https://24.kg/kyrgyzcha/158259_shayloo-2020_onlayn-uguttoo_ishnbsparaketi_myiyzamda_karalgan_emes/,2020-07-03,Шайлоо-2020. Онлайн-үгүттөө иш аракети мыйзамда каралган эмес - | 24.KG,"БШК шайлоого катыша турган партияларга онлайн-үгүттөө иш-аракеттерин өткөрүүгө жол бербейт, себеби бул формат мыйзамда каралган эмес.",NOT_RELEVANT,,NOT_RELEVANT,,,,ky_1,
KY-R00567,,KY,Azattyk,https://www.azattyk.org/a/1223395.html,2004-05-07,'Жол картасы' аттуу тынчтык планы дагы колдонулушу мүмкүн,"Кечээ күнү Йорданиянын падышасы менен жолуккандан кийин, АКШ президенти Жорж Буш Жакынкы Чыгыш маселесин касташкан тараптар сүйлөшүү аркылуу чечүүгө тийиш деп билдирди. Анын айтымында, ""Жол картасы"" аттуу эл аралык план аткарылууга тийиш. Ошол эле учурда, Буш жөөт премьер-министри Ариел Шарондун...",NOT_RELEVANT,,NOT_RELEVANT,,,,ky_2,
KY-R00621,,KY,Azattyk,https://www.azattyk.org/a/1225425.html,2004-06-25,Маңзаттар өрттөлдү,"ОШ. Бул иш-чара 26-июнь маңзаттарды пайдаланууга, таркатууга жана айландырууга каршы күрөшүүнүн эл аралык күнүнө карата уюштурулду. Ага Ош облустук ички иштер башкармалыгынын алдындагы маңзаттарды сактоо жана жок кылуу комиссиясынын мүчөлөрү, өрттөлчү маңзаттарга тиешелүү документтерди түзгөн...",NOT_RELEVANT,,NOT_RELEVANT,,,,ky_1,
KY-F00027,,KY,Azattyk,https://www.azattyk.org/a/27262342.html,2015-09-22,Өзгөндө автоунаага катылган бүркүт бошотулду,Бүркүт Кара-Кулжа районундагы Ой-Тал айлынын тургуну Сүйүнаалы Арыкбаевдин унаасынан табылган. Бул тууралуу Экология жана техникалык коопсуздук боюнча мамлекеттик инспекциянын Өзгөн райондук башкармалыгы маалымдады. Аталган башкармалык Сүйүнаалы Арыкбаевдин автоунаасын текшерген учурда жүк...,NOT_RELEVANT,,NOT_RELEVANT,,,,gold,IAA adjudicated gold
KY-F02333,,KY,Azattyk,https://www.azattyk.org/a/24932446.html,2013-03-19,Өкмөт башчы Кыргызстанда инвестициялык климат начарлаганын айтты,"Мындай пикирин өкмөт башчы Жантөрө Сатыбалдиев бүгүн Бизнес жана инвестицияны өнүктүрүү кеңешинин жыйынында белгиледи. Сатыбалдиев соңку учурда өкмөткө көп сын айтылып жатканын, чындыгында эле бизнес жаатында өнүгүү байкалбай турганын кошумчалап, чет элден инвестиция тартуу абдан оор болуп...",NOT_RELEVANT,,NOT_RELEVANT,,,,ky_1,
KY-R00268,,KY,Azattyk,https://www.azattyk.org/a/25143020.html,2013-10-21,Нетаньяху Иранга кысымды күчөтүүгө үндөдү,"Израилдин өкмөт башчысы Беньямин Нетаньяху эл аралык коомчулукту Иранга кысымды күчөтүүгө үндөдү. Жекшембиде кабинеттин жыйынында премьер Тегеран атомдук программасы боюнча “сөздөрдөн иштерге өтмөйүнчө” санкциялар алынбашы керек деди. Нетаньяхунун айтымында, Иран аскердик атомдук программасын...",NOT_RELEVANT,,NOT_RELEVANT,,,,ky_2,
KY-F01009,,KY,Azattyk,https://www.azattyk.org/a/27878474.html,2016-07-25,Кара-Балтадагы “Жунда” заводуна айыппул салынды,"Кара-Балтадагы “Жунда” мунайды кайра иштетчү заводуна оңдоо иштерин жүргүзүүдө техникалык эрежелерди сактабаганы үчүн административдик айыппул салынды. Бул тууралуу Техникалык жана экологиялык коопсуздук боюнча мамлекеттик инспекциядан кабарлашты. Маалыматка ылайык, аталган заводдо оңдоо иштерин...",NOT_RELEVANT,,NOT_RELEVANT,,,,ky_2,
KY-R00618,,KY,Azattyk,https://www.azattyk.org/a/1273376.html,2007-10-10,8:11 Кыргыз-орус өкмөт аралык комиссиянын жыйыны 12-октябрда Бишкекте болот,Бул үчүн 11-октябрда Кыргызстанга Россиянын өзөктүк өнөр жай агенттигинин башчысы Сергей Кириенко келет. Ал ошондой эле кыргыз-орус өкмөт аралык комиссиянын орус тарабынын жетекчиси. Өкмөттөр аралык комиссиянын жыйыны 12-октябрда болмокчу.(AiT),NOT_RELEVANT,,NOT_RELEVANT,,,,ky_1,
KY-F00443,,KY,Azattyk,https://www.azattyk.org/a/2349407.html,2011-03-25,Кыргызстан ИКУ менен кызматташууну кеңейтүүгө кызыкдар,"Бүгүн президент Роза Отунбаева Бишкекте Ислам Конференция уюмунун (ИКУ) баш катчысы Экмеледдин Ихсаноглу менен жолукту. Анда тараптар саясий, экономикалык, гуманитардык жана туризм жаатында алака-катышты өнүктүрүү маселелерин талкуулашты. Билим берүү, агрардык жана экологиялык долбоорлорду ишке...",NOT_RELEVANT,,NOT_RELEVANT,,,,ky_2,
KY-F02063,,KY,Azattyk,https://www.azattyk.org/a/1221910.html,2004-03-31,Кипрди бириктирүү боюнча сүйлөшүүлөр уланып жатат,Швейцариянын Бюргенсток курортунда Кипрди бириктирүү боюнча сүйлөшүүлөр уланып жатат. БУУнун сүрөөнчүлүгү астындагы сүйлөшүүлөргө аралдын грек жана түрк жамааттарынын жетекчилеринен тышкары Түркия менен Грекиянын өкмөт башчылары да катышып жатат. Кечээ кечинде түрк жана грек премьерлери...,NOT_RELEVANT,,NOT_RELEVANT,,,,ky_1,
KY-R00320,,KY,Azattyk,https://www.azattyk.org/a/31258398.html,2021-05-17,Мьянмада аскердик режимге каршы топ менен жоокерлер кагылышты,"Мьянманын Миндат шаарында аскерлер менен кагылышууда бери дегенде беш адам каза болуп, дагы бешөө кармалды. Бул тууралуу Франциянын Эл аралык радиосу Чин мамлекеттик боштондук күчтөрүнүн козголоңчуларына таянып билдирди. Индиянын баш калаасынан анча алыс эмес жайгашкан Миндат калаасында...",NOT_RELEVANT,,NOT_RELEVANT,,,,gold,IAA adjudicated gold
KY-F00995,,KY,Azattyk,https://www.azattyk.org/a/28728939.html,2017-09-11,Кумтөр боюнча экологиялык макулдашууга кол коюлду,"Бүгүн кыргыз өкмөтү менен «Центерра Голд Инк.» компаниясынын ортосунда айлана чөйрөнү коргоо жана инвестицияны өнүктүрүү боюнча макулдашууга кол коюлду. Өкмөттүн маалымат кызматынан кабарлашкандай, келишим «Кумтөр» долбоорун ишке ашырууда экологиялык абалды жакшыртууга шарт түзөт. «Центерра...",NOT_RELEVANT,,NOT_RELEVANT,,,,ky_1,
KY-R00262,,KY,Azattyk,https://www.azattyk.org/a/24566992.html,2012-05-02,"Бек Исраилов ""Жаңы толкунда"" ырдайт","Жыл сайын өткөрүлүүчү эл аралык “Жаңы толкун” сынагына бул жолу Кыргызстандын атынан Бек Исраилов катышат. MiT (22-апрель, 2012-жыл)",NOT_RELEVANT,,NOT_RELEVANT,,,,ky_1,
KY-F01276,,KY,Azattyk,https://www.azattyk.org/a/2334491.html,2011-03-11,Жо Байден Орусияны бизнес климатты жакшыртууга чакырды,"АКШнын вице-президенти Жо Байдендин айтымында, коррупция жана мыйзам бузуулар - Орусияга инвестиция келиши үчүн “башкы тоскоолдуктар”. Ал Москва университетинде сүйлөгөн учурунда АКШ администрациясы Орусиянын Дүйнөлүк соода уюмуна кирүү мүдөөсүн бекем колдоорун, соода боюнча Кансыз согуш доорун...",NOT_RELEVANT,,NOT_RELEVANT,,,,ky_2,
KY-F01398,,KY,Azattyk,https://www.azattyk.org/a/28669407.html,2017-08-10,Асман алдында көрсөтүлгөн тасма баяны,"Бишкекте Э.Гареев атындагы ботоникалык бакта ачык асман алдында эко-кино көрсөтүлүп жатат. 10-августа башталган иш-чарада француз фотографы, экологу Ян Артюс –Бертрандын Жер шарындагы экологиялык көйгөйлөр тууралуу тарткан “Үй” фильми сунушталды. Кийинки кино жума күнү тартууланат.",NOT_RELEVANT,,NOT_RELEVANT,,,,ky_2,
KY-R00273,,KY,Azattyk,https://www.azattyk.org/a/28032928.html,2016-10-05,Брюсселде Ооганстан боюнча конференция башталууда,"Брюсселде донор-мамлекеттердин Ооганстан боюнча эл аралык конференциясы башталды. Президент Ашраф Гани баштаган ооган жетекчилери жана 70 өлкөнүн өкүлдөрү миллиарддаган доллар жардам берүү маселесин талкуулашмакчы. Ал үчүн Кабул коррупцияны ооздуктоо, каражатты сарамжалдуу пайдалануу, саясий...",NOT_RELEVANT,,NOT_RELEVANT,,,,gold,IAA adjudicated gold
KY-F00506,,KY,Azattyk,https://www.azattyk.org/a/28625050.html,2017-07-19,Гаага соту Орусияны 5 миллион евро төлөөгө милдеттендирди,"Гаагадагы арбитраждык сот 2013-жылы сентябрда Баренц деңизинде ""Гринпис"" (Greenpeace) экологиялык уюмунун ""Арктик Санрайз"" (Arctic Sunrise) кемесин токтоткону үчүн орус бийлигин Нидерландга компенсация төлөөгө милдеттендирди. Компенсация 5,5 миллион еврону түзөт. Сот чечимине ылайык, орус...",NOT_RELEVANT,,NOT_RELEVANT,,,,ky_2,
KY-F01795,,KY,Azattyk,https://www.azattyk.org/a/1229782.html,2004-10-10,БУШ МЕНЕН КЕРРИ ЭКИНЧИ ТЕЛЕАЙТЫШ ӨТКӨРҮШТҮ,"АКШ президенти Жорж Буш жана анын жакындап калган шайлоодогу башкы атаандашы, демократ Жон Керри жума күнү кечинде экинчи телетаймашка чыгышты. Бул ирет алар ички саясат, жумуш орундары, салык, айлана-чөйрөнү коргоо маселелерин талдашмак. Бирок өткөн аптадагы алгачкы таймаштагыдай эле Ирак темасы кайрадан үстөмдүк кылып кетип, дал ушул маселе телеайтыштын мүнөзүн курчутту.",NOT_RELEVANT,,NOT_RELEVANT,,,,ky_2,
KY-F00310,,KY,Azattyk,https://www.azattyk.org/a/1275266.html,2007-11-18,"КУМТӨР: АЛТЫН АЗГЫРЫГЫ, УУЛАНГАН ТАБИЯТ (сүрөт баян)","Акшыйрак тоо кыркасынын түндүк-батыш тарабынан орун алган “Кумтөр” алтын кени советтик геологдор тарабынан 1978-жылы ачылганы менен аны иштетүү 1997-жылдан башталган. Ушу тапта дүйнөдөгү эң ири кендердин бири эсептелген “Кумтөрдө” 2 миң ашуун жумушчу иштейт. Деңиз деңгээлинен 4 миң 400 метр бийиктикте жайгашкан алтын кен комбинаты 182 тоннадан ашуун алтын казып, андан аркыл төлөмдөр, салык эсебинен Кыргызстанга 750 миллион доллар акча түшкөн. Быйыл комбинат 9 тоннадан ашуун алтын казып алууну көздөөдө. “Кумтөр” алтын кен комбинатынын аялуу проблемасы экология, жардыруудан чыккан чаңдардан эриген мөңгүлөр, бузулган тоо, уулуу зат калдыктары сакталган жайдын абалы болууда.",NOT_RELEVANT,,NOT_RELEVANT,,,1,ky_2,"Kumtor mining pollution, not climate"
KY-R200023,,KY,Azattyk,https://www.azattyk.org/a/33390635.html,2025-04-20,ӨКМ экологияны калыбына келтирүүгө 52 млн доллар бөлүнөрүн билдирди,"Кыргызстанда RESILAND CA+ аттуу ири экологиялык демилге ишке кирди. Бул программа табигый кырсыктарды алдын алууга, жаратылышты коргоого жана коңшу өлкөлөр менен кызматташууну бекемдөөгө багытталган. ӨКМдин билдиришинче, долбоордун алкагында экологияны калыбына келтирүүгө 52 млн доллар бөлүнөт....",NOT_RELEVANT,,RELEVANT,POLICY,,,gold,IAA adjudicated gold
KY-F02362,,KY,Azattyk,https://www.azattyk.org/a/28946104.html,2017-12-29,Орусияда белгилүү экологду сабап кетишти,"Орусиянын Краснодар шаарында эколог-активист, коомдук ишмер Андрей Рудомаханы белгисиз адамдар катуу сабап кетишти. Ооруканага жеткирилгенден кийин анын мурду сынып, баш сөөгүнө жарака кеткени белгилүү болду. 53 жаштагы Андрей Рудомаха ""Түндүк Кавказ боюнча экологиялык вахта"" аттуу уюмдун...",NOT_RELEVANT,,NOT_RELEVANT,,,,ky_1,
KY-F01235,,KY,Azattyk,https://www.azattyk.org/a/30209412.html,2019-10-10,Кыргызстанда уулуу калдыктар сакталган 92 жай бар,Аларда 300 миллион тоннага жакын калдык жашырылган. Бул тууралуу Экологиялык жана техникалык коопсуздук боюнча мамлекеттик инспециянын башчысынын орун басары Шайлообек Нарбеков парламентте уранга каршы мыйзам каралып жатканда билдирди. Жогорку Кеңеште уран жана торий кендерине геологиялык...,NOT_RELEVANT,,NOT_RELEVANT,,,,ky_2,
KY-C00230,,KY,24.kg,https://24.kg/kyrgyzcha/170857_sapar_isakovgo_mamleket_aralyik_izdoo_jaryiyalandyi/,2020-10-27,Сапар Исаковго мамлекет аралык издөө жарыяланды - | 24.KG,Мурдагы премьер-министр Сапар Исаковго мамлекеттер аралык издөө жарыяланды. Бул тууралуу Жаза аткаруу боюнча мамлекеттик кызмат (ЖАМК) билдирди.,NOT_RELEVANT,,NOT_RELEVANT,,,,ky_1,
KY-F02294,,KY,Azattyk,https://www.azattyk.org/a/29523630.html,2018-10-03,Экотехинспекциядагы мыйзамсыз иштер аныкталды,Экология жана техникалык коопсуздук боюнча мамлекеттик инспекциянын айрым мыйзамсыз иштери аныкталды. Бул тууралуу аталган инспекциянын мурунку басма сөз катчысы Анара Мамбеталиеванын кайрылуусунан кийин түзүлгөн комиссиянын жыйынтыгы боюнча президенттин басма сөз кызматы билдирди. Маалыматта...,NOT_RELEVANT,,NOT_RELEVANT,,,,ky_1,
KY-F02061,,KY,Azattyk,https://www.azattyk.org/a/25209988.html,2013-12-23,Еврокомиссия Сербияга 178 миллион евро берет,"Европа комиссиясы Сербия боюнча улуттук программаны жактырды. Ага ылайык, өлкөгө реформа жүргүзүү үчүн 178 миллион евро бөлүнмөкчү. Евробиримдикке кошулуу жараянына жардам иретинде бөлүнгөн акча мамлекеттик башкаруу, транспорт, энергетика, айлана-чөйрөнү коргоо жана айыл чарба тармактарындагы...",NOT_RELEVANT,,NOT_RELEVANT,,,,ky_1,
KY-C00018,,KY,24.kg,https://24.kg/kyrgyzcha/120523_deputat_murunku_prezidenti_karaloo_boyuncha_pikirin_ayttyi/,2019-06-13,Депутат мурунку президенти каралоо боюнча пикирин айтты - | 24.KG,Жогорку Кеңештин жыйынында депутат Анвар Артыков эл өкүлдөрүнүн экс-президент Алмазбек Атамбаевге карата айткан сындары боюнча пикирин айтты.,NOT_RELEVANT,,NOT_RELEVANT,,,,ky_2,
KY-F01655,,KY,Azattyk,https://www.azattyk.org/a/33366700.html,2025-03-25,"""Эненин тиши кариес болсо балага өтөт""","Акыркы жылдары балдардын тиши эрте кетип жатканы айтылып келет. Буга эмне себеп болууда? Тамак-аш сапатыбы, экологиянын бузулушубу же билим деңгээлинин түшкөнүбү? Эмне үчүн кош бойлуу аял тишине кам көрүшү керек? Эшикте ойногон балдардын тиши таза болобу?",NOT_RELEVANT,,NOT_RELEVANT,,,,ky_1,
KY-R00326,,KY,Azattyk,https://www.azattyk.org/a/1267975.html,2007-06-19,НАТОго ООГАНСТАНДА КООМДУН КОЛДООСУ КЕРЕК,"Ооганстанда НАТОну чалкеш абалга койгон маселелер, иштер көбөйдү. Эл аралык коалиция бир жагынан Кабулдагы өкмөттүн амирин тааныгысы келбеген аймактарды борбордук бийликке каратканга көмөк көрсөтүүдө. Экинчи жактан, ар кошкон ала-кула күчтөрдүн, баарыдан мурда талиптер менен ал-каидачылардын кооп-козголоңун баса албай, аларга кошуп кээде жергиликтүү калкты бөөдө чыгымга учуратып, мунусу үчүн акараат сөзгө кала баштады. Ооганстандагы бейпилдик озуйпасынын дал ушул эки өңүтү өткөн аптада Брюсселде болуп өткөн НАТОнун коргоо министрлери саммитинде атайын сөз болду.",NOT_RELEVANT,,NOT_RELEVANT,,,,ky_2,
KY-F00954,,KY,Azattyk,https://www.azattyk.org/a/1288302.html,2008-08-01,НАСА: МАРСТА СУУ БАР,"Тынчтыкбек Чоротегин, Прага, Аида Касымалиева, Бишкек АКШнын космосту иликтөө агенттиги НАСАнын билдиришинче, анын «Феникс Марс Ландер» (Phoenix Mars Lander) космос кемеси Марс планетасында суу бар экендигин тастыктады. Мындан алты жыл илгери эле Марста муз бардыгы аныкталган, бирок бул муз – сууга таандыкпы, же көмүр кычкыл заты менен байланыштуубу, бул суроонун жообу алигиче белгисиз болуп келген. Соңку маалымат, НАСАнын адистеринин оюнча, Марста табылган муздун тоңгон суу экендигин ырастоодо.",NOT_RELEVANT,,NOT_RELEVANT,,,,ky_2,
KY-R00667,,KY,Azattyk,https://www.azattyk.org/a/24769490.html,2012-11-13,"""Манас"" эпосу хинди тилинде жаңырды","Кыргызстандын бир катар жогорку окуу жайларынын өкүлдөрү Индиянын Жавахарлал Неру атындагы эң ири мамлекеттик университети өткөргөн эл аралык конференцияга катышып келди. Аталган университеттин Тил, адабият жана маданият факультети уюштурган бул конференция Улуу Жибек жолундагы билим, маданият...",NOT_RELEVANT,,NOT_RELEVANT,,,,ky_2,
KY-F00421,,KY,Azattyk,https://www.azattyk.org/a/31726386.html,2022-02-27,Байыркы континент табылды,40 миллион жыл мурдагы континенттин орду белгилүү болду. Ээриген мөңгүдөн байыркы аңчылык буюмдары табылды. Лингвисттер тавтологиянын жаңы кызматын аныкташты. Узаган аптадагы «Илим жаңылыктарын» сунуштайбыз.,NOT_RELEVANT,,NOT_RELEVANT,,,,ky_1,
KY-R200324,,KY,Azattyk,https://www.azattyk.org/a/1266658.html,2007-05-21,"ЖОЛ ЖАБЫК, КЕН ИШТӨӨДӨ, СҮЙЛӨШҮҮЛӨР ЖҮРҮҮДӨ","Барскоондогу экологиялык алааматтан бери 9 жыл өттү. Кырсыктан жапа чеккен элдин эки жылы алынбай калган түшүмүнүн акысы да толук төлөнө элек. Канадалык компания “Кумтөр” алтын кенинин мындан аркы тагдыры так аныкталмайынча калган акчаны төлөп берүүнү токтотуп койгон. Ушу тапта кыргыз өкмөтү менен канадалык компаниянын ортосунда сүйлөшүүлөр жүрүүдө. Жергиликтүү эл Башкы келишимди жокко чыгарып, жапа чеккендердин моралдык зыяндарын төлөп берүүнү талап кылып, кенге бараткан жолду эки жерден дагы тосуп салышты.",NOT_RELEVANT,,NOT_RELEVANT,,,,ky_2,
KY-R200053,,KY,Azattyk,https://www.azattyk.org/a/28508184.html,2017-05-25,Казакбаев: Рак козгоочу уулуу зат Бишкектин абасында жогору,Рак оорусун пайда кылуучу формальдегид заты Бишкектин абасында нормадан беш эсе жогору болууда. Борбор шаардын экологиялык абалына байланыштуу көйгөйдү көтөрүп чыккан Жогорку Кеңеш депутаты Руслан Казакбаев бүгүн парламент жыйынында сүйлөп жатып бул маселе өкмөт жана мэрия менен биргеликте...,NOT_RELEVANT,,NOT_RELEVANT,,1,,ky_2,
KY-R00462,,KY,Azattyk,https://www.azattyk.org/a/1239725.html,2005-06-09,Орусиянын коргоо министри Анжиян окуяларына эл аралык иликтөө салууга каршы чыкты,"Орусиянын коргоо министри Сергей Иванов Брюсселдеги жыйынга жөнөөр алдында бүгүн Өзбекстандын Анжиян шаарындагы кыргын тууралуу сүйлөп, анын себептерин Өзбекстандын өзүнүн бийлиги жана прокурорлору тергөөгө тийиш деп билдирди. Анын айтымында, окуяга эл аралык иликтөө салууга Маскөө каршы. Европа...",NOT_RELEVANT,,NOT_RELEVANT,,,,ky_2,
KY-F00807,,KY,Azattyk,https://www.azattyk.org/a/1210709.html,2003-06-15,Казак министрлери кайрадан кызматтарына дайындалууда,"Казак президенти Нурсултан Назарбаев бүгүн өкмөттүн кээ бир министрлерин өз орундарына кайрадан дайындады. Кайырбек Сулейменов ички иштер министри, Мухтар Алтынбаев коргоо министри, Жаксылык Кулекеев билим берүү жана илим министри, Айткүл Самакова экология министри, Владимир Школьник кубат...",NOT_RELEVANT,,NOT_RELEVANT,,,,ky_1,
KY-R00507,,KY,Azattyk,https://www.azattyk.org/a/3550614.html,2011-04-08,БУУ: 12-апрел - Космоско учуунун эл аралык күнү,"Улуттар уюмунун башкы ассамблеясы 12-апрелди адам космоско алгачкы жол салган күнү катары тааныган резолюцияны кабыл алды. ""1961-жылы 12-апрелде адам биринчи жолу космоско учкан. Ал Орусияда туулган советтик атуул Юрий Гагарин. Бул тарыхый окуя адамзаттын жалпы жетишкендиги үчүн космос...",NOT_RELEVANT,,NOT_RELEVANT,,,,ky_1,
KY-F01946,,KY,Azattyk,https://www.azattyk.org/a/27180439.html,2015-08-10,Тоодо жараланган орусиялык альпинисттер Ошко жеткирилди,Баткенде Ак-Сай капчыгайында тоого чыгып баратып жараланган 4 орусиялык альпинист тик учак менен Ош шаарына жеткирилди. Бул тууралуу 10-августта Коргоо министрлигинен кабарлашты. Cпортчулардын экөө денесинен жаракат алган. Окуя деңиз деңгээлинен 4 чакырым бийиктикте мөңгүнүн этегинде болгон....,NOT_RELEVANT,,NOT_RELEVANT,,,,gold,IAA adjudicated gold
KY-F01456,,KY,Azattyk,https://www.azattyk.org/a/32836924.html,2024-02-27,Бишкектин жака-белиндеги 47 жаңы конуштун 31и газдаштырылды,"Жаратылыш ресурстары, экология жана техникалык көзөмөл министринин орун басары Асел Раимкулова Бишкектин жака-белиндеги 47 жаңы конуштун 31и газдаштырылганын билдирди. Бул тууралуу ал Жогорку Кеңештин Отун-энергетикалык комплекс, жер казынасын пайдалануу комитетинин 27-февралдагы жыйынында...",NOT_RELEVANT,,NOT_RELEVANT,,,,ky_2,
KY-F02216,,KY,Azattyk,https://www.azattyk.org/a/29578302.html,2018-11-02,Өкмөттүн Кумтөр боюнча макулдашуусун аткаруу мөөнөтү аяктайт,"Бүгүн, 2-ноябрда өкмөттүн ""Кумтөр"" долбоору боюнча макулдашуусун аткаруу мөөнөтү аяктайт. Кумтөрдөгү экологиялык зыян үчүн кыргыз өкмөтү канадалык инвестор “Центерра Голдду” 2013-жылы сотко берип, 100 миллион доллар кенемте талап кылган. 2017-жылы ошол кездеги премьер-министр Сапар Исаковдун...",NOT_RELEVANT,,NOT_RELEVANT,,,,ky_1,
