id,parallel_group,lang,source,url,date,headline,lead,llm_label_l1,llm_label_l2,human_label_l1,human_label_l2,flag_pollution,flag_uncertain,annotator_id,notes
KK-D01887,,KK,Egemen,https://egemen.kz/article/237668-adam-kop-dginalatyn-merekelik-sharalargha-ali-de-ruqsat-dgoq,2020-06-02,Адам көп жиналатын мерекелік шараларға әлі де рұқсат жоқ,Адам көп жиналатын кез келген мерекелік басқосуларға тыйым салынады. Бұл туралы Мемлекеттік бас санитарлық дәрігер Айжан Есмағамбетова Денсаулық сақтау,NOT_RELEVANT,,NOT_RELEVANT,,,,gold,IAA adjudicated gold
KK-D00074,,KK,Egemen,https://egemen.kz/article/104493-angren-pap-aralyghyndaghy-qamshyq-tonneli-iske-qosyldy,2016-08-29,«Ангрен-Пап» аралығындағы Қамшық тоннелі іске қосылды,Өзбекстанда Ташкент – Әндіжан арасында қатынайтын жолаушылар пойызы бірінші рет Ферғана жазығымен байланыстыратын «Ангрен – Пап» аралығындағы,NOT_RELEVANT,,NOT_RELEVANT,,,,kk_1,
KK-D01790,,KK,Egemen,https://egemen.kz/article/39695-bastama-khalyqaralyq-turki-akademiyasynda-talqylandy,2015-06-24,Бастама халықаралық Түркі академиясында талқыланды,Елбасы Н.Назарбаев Түркияның Бодрум қаласында 2014 жылғы 5 маусымда өткен Түркі кеңесінің ІV саммитінде түркі әлемінің ортақ ақпараттық кеңістігін,NOT_RELEVANT,,NOT_RELEVANT,,,,kk_2,
KK-C00486,,KK,Egemen,https://egemen.kz/article/392099-zhetisay-men-maqtaaralda-74-587-ga-egis-alqaby-suaryldy,2025-07-26,Жетісай мен Мақтааралда 74 587 га егіс алқабы суарылды,"Су ресурстары және ирригация министрі Нұржан Нұржігітов Түркістан облысына жұмыс сапарымен барып, жергілікті диқандарды суармалы сумен қамтамасыз ету",NOT_RELEVANT,,NOT_RELEVANT,,,1,kk_2,"Routine irrigation report, no climate frame"
KK-D03473,,KK,Egemen,https://egemen.kz/article/185195-nekesiz-tughan-balalardynh-quqyghy-parlamentte-qaraldy,2019-03-13,Некесіз туған балалардың құқығы Парламентте қаралды,"Балалардың құқықтық мәртебесін мойындауға адамзат ғасырлар бойы ұмтылып келеді. Кәмелетке толған, әрекетке қабілетті адамдарға қатысты баланың абсолютті,",NOT_RELEVANT,,NOT_RELEVANT,,,,kk_1,
KK-D00546,,KK,Egemen,https://egemen.kz/article/367527-qyrghyzstanda-sel-dgurdi-5-adam-qaza-tauyp-ondaghan-aula-su-astynda-qaldy,2024-06-29,"Қырғызстанда сел жүрді: 5 адам қаза тауып, ондаған аула су астында қалды","Қырғызстанның Ош облысы Ноокат ауданында сел ағындары түсіп, бес адам қаза тапты, деп хабарлайды Egemen.kz.",NOT_RELEVANT,,RELEVANT,DISASTER,,,kk_1,deadly mudflow (sel) Kyrgyzstan
KK-C01399,,KK,Egemen,https://egemen.kz/article/234141-maqtaaraldyqtarmen-bir­gemiz,2020-05-11,Мақтааралдықтармен бір­геміз,«Ауыл» партиясының «Біз – мақтааралдықтармен бір­геміз» атты қайырымдылық автокеруені Мақтаарал ауда­н­ын­дағы топан судан зардап шеккен ауылдарға аттанды.,NOT_RELEVANT,,NOT_RELEVANT,,,,kk_2,
KK-D02756,,KK,Egemen,https://egemen.kz/article/225408-khalyqaralyq-kanoe-federatsiyasy-olimpiada-dgoldamasyn-alemdik-reytingke-say-bol,2020-03-22,Халықаралық каноэ федерациясы Олимпиада жолдамасын әлемдік рейтингке сай бөледі,Халықаралық каноэ федерациясы (ICF) коронавирус індетінің таралуына байланысты слаломды есуден құрлықтық чемпионаттарды өткізбейді деп хабарлайды,NOT_RELEVANT,,NOT_RELEVANT,,,,kk_1,
KK-D03197,,KK,Egemen,https://egemen.kz/article/233871-alisher-usmanov-maqtaaraldyqtargha-5-mln-dollardan-astam-qardgy-audardy,2020-05-07,Алишер Усманов мақтааралдықтарға 5 млн доллардан астам қаржы аударды,Әлішер Усманов мақтааралдықтарға 5 млн АҚШ долларынан астам ақша аударды.,NOT_RELEVANT,,NOT_RELEVANT,,,,kk_1,
KK-D00814,,KK,Egemen,https://egemen.kz/article/293500-sqo-da-adam-saudasy-boyynsha-memleketaralyq-izdeude-dgurgen-sheteldik-ustaldy,2021-10-20,СҚО-да адам саудасы бойынша мемлекетаралық іздеуде жүрген шетелдік ұсталды,"Апта бойы базарлар, құрылыс нысандары, фермерлік шаруашылықтар мен өзге де нысандар солтүстікқазақстандық полицейлердің ерекше назарында болды.",NOT_RELEVANT,,NOT_RELEVANT,,,,kk_1,
KK-D01744,,KK,Egemen,https://egemen.kz/article/185180-bayqonhyr-qalasynda-sambodan-khalyqaralyq-turnir-otti,2019-03-13,Байқоңыр қаласында самбодан халықаралық турнир өтті,Спорттық самбо және жауынгерлік самбодан өткен турнирге Байқоңыр қаласында орналасқан құқық қорғау органдары өкілдері де қатысты.,NOT_RELEVANT,,NOT_RELEVANT,,,,gold,IAA adjudicated gold
KK-C01602,,KK,Egemen,https://egemen.kz/article/210196-qasym-zhomart-toqaev-valday-khalyqaralyq-pikirtalas-klubynynh-otyrysyna-qatysady,2019-10-03,Қасым-Жомарт Тоқаев «Валдай» халықаралық пікірталас клубының отырысына қатысады,Мемлекет басшысы Қасым-Жомарт Тоқаев Ресей Федерациясының Президенті Владимир Путиннің шақыруымен 3 қазанда Сочи қаласында өтетін «Валдай» халықаралық,NOT_RELEVANT,,NOT_RELEVANT,,,,kk_1,
KK-C01522,,KK,Egemen,https://egemen.kz/article/373007-ekologiyagha-paydaly-sheshim-qadget,2024-09-26,Экологияға пайдалы шешім қажет,Парламент Сенатының төрағасы Мәулен Әшімбаев бастауымен АЭС салуды қолдау жөніндегі Халық штабының мүшелері Абай облысына келді. Олар ауылшаруашылық,NOT_RELEVANT,,NOT_RELEVANT,,,1,kk_1,"nuclear plant advocacy, no climate frame"
KK-C00776,,KK,Egemen,https://egemen.kz/article/260361-aral-audanynynh-turghynynan-tirkelmegen-myltyq-tarkilendi,2021-01-06,Арал ауданының тұрғынынан тіркелмеген мылтық тәркіленді,"«Құқық тәртібі» жедел-алдын алу іс-шарасы барысында қызылордалық полицейлер Арал ауданы тұрғынының нөмірі өшірілген 16 калибрлі мылтығын тәркіледі, деп",NOT_RELEVANT,,NOT_RELEVANT,,,,kk_2,
KK-C00256,,KK,Egemen,https://egemen.kz/article/411867-olimge-akelui-mumkin-qazaqstannynh-4-onhirinde-asa-qauipti-virus-taralyp-dgatyr,2026-04-28,Өлімге әкелуі мүмкін: Қазақстанның 4 өңірінде аса қауіпті вирус таралып жатыр,Қазақстанда Конго-Қырым геморрагиялық қызбасының (КҚГҚ) таралу қаупі әлі де сақталып отыр,NOT_RELEVANT,,NOT_RELEVANT,,,,gold,IAA adjudicated gold
KK-D01585,,KK,Egemen,https://egemen.kz/article/155621-maqtaaral-audanynda-dgerdi-tiimdi-paydalanu-maqsatynda-arnayy-seminar-kenhes-ott,2017-07-20,Мақтаарал ауданында жерді тиімді пайдалану мақсатында арнайы семинар-кеңес өтті,"Мақтаарал ауданында жер реформасын жергілікті тұрғындарға түсіндіру, ауыл шаруашылық және кәсіпкерлік үшін қолданылып жатқан жерлерді тиімді пайдалану",NOT_RELEVANT,,NOT_RELEVANT,,,,kk_2,
KK-C01498,,KK,Egemen,https://egemen.kz/article/203255-qasym-zhomart-toqaev-bloomberg-khalyqaralyq-aqparat-agenttigine-sukhbat-berdi,2019-06-26,Қасым-Жомарт Тоқаев «Bloomberg» халықаралық ақпарат агенттігіне сұхбат берді,Бұл туралы ҚР Президентінің баспасөз хатшысы Берік Уәли Facebook-тегі парақшасында жазды.,NOT_RELEVANT,,NOT_RELEVANT,,,,kk_2,
KK-D01392,,KK,Egemen,https://egemen.kz/article/263093-ekologiyalyq-bilimsiz-tabighatty-saqtau-qiyn,2021-01-29,Экологиялық білімсіз табиғатты сақтау қиын,"Пандемия басталғалы бері еліміздің табиғатына түскен жүктеме бірнеше есеге артты. Өкінішке қарай, ішкі туризмнің әлеуеті көтерілгенімен, адамдардың",NOT_RELEVANT,,NOT_RELEVANT,,,,kk_1,
KK-C01141,,KK,Egemen,https://egemen.kz/article/229902-elektrondy-sauda-naryghy-bankaralyq-komissiyany-tomendetudi-qadget-etedi,2020-04-16,Электронды сауда нарығы банкаралық комиссияны төмендетуді қажет етеді,Карантин аяқталғаннан кейін шағын және орта бизнесті жылдам қалыпқа келтіру мақсатында электронды сауда саласының өкілдері банкаралық комиссияны,NOT_RELEVANT,,NOT_RELEVANT,,,,kk_1,
KK-D02689,,KK,Egemen,https://egemen.kz/article/176989-asqar-mamin-men-anton-siluanov-qazaqstan–resey-ukimetaralyq-komissiyasynynh-ot,2018-10-29,Асқар Мамин мен Антон Силуанов Қазақстан–Ресей үкіметаралық комиссиясының отырысын өткізді,27 қазан күні Қазан қаласында Қазақстан мен Ресей арасындағы ынтымақтастық жөніндегі үкіметаралық комиссияның XX отырысы өтті. Қазақстан тарапынан тең,NOT_RELEVANT,,NOT_RELEVANT,,,,kk_2,
KK-D01792,,KK,Egemen,https://egemen.kz/article/225714-manhghystau-ekologtar-auadaghy-aq-untaqtan-ziyan-dgoq-dep-khabarlady,2020-03-25,Маңғыстау: Экологтар ауадағы ақ ұнтақтан зиян жоқ деп хабарлады,"Маңғыстаудағы бірқатар бұқаралық ақпарат құралдарында кейбір аумақтарда шаң көтеріліп, белгісіз ақ ұнтақ адамдардың киімдеріне және темір тұлпарларына",NOT_RELEVANT,,NOT_RELEVANT,,1,,kk_1,
KK-00726,,KK,Egemen,https://egemen.kz/article/415870-ghusman-qyrghyzbaev-gran-pri-turnirininh-kumis-dguldegeri-atandy,2026-06-26,Ғұсман Қырғызбаев Гран-при турнирінің күміс жүлдегері атанды,Дзюдошы Ғұсман Қырғызбаев Қытайдың Циндао қаласында өткен Гран-при турнирінің финалында бақ сынады. Ол 66 келіге дейінгі салмақ дәрежесінде төрт дүркін әлем…,NOT_RELEVANT,,NOT_RELEVANT,,,,kk_2,
KK-00385,,KK,Egemen,https://egemen.kz/article/413859-40-mln-tenhge-para-alghan-oskemende-sot-alqasynynh-toraghasy-ustaldy,2026-06-02,40 млн теңге пара алған: Өскеменде сот алқасының төрағасы ұсталды,"Өскемен қаласында Шығыс Қазақстан облыстық сотының қылмыстық істер жөніндегі сот алқасының төрағасы ұсталды, деп хабарлайды Egemen.kz.",NOT_RELEVANT,,NOT_RELEVANT,,,,gold,IAA adjudicated gold
KK-00869,,KK,Egemen,https://egemen.kz/article/414093-toqaev-ulttyq-nyshandarymyzdy-ulyqtau-–-ortaq-paryz-ar-azamattynh-mindeti,2026-06-04,"Тоқаев: Ұлттық нышандарымызды ұлықтау – ортақ парыз, әр азаматтың міндеті","Мемлекет басшысы Таяу арада Үкімет мемлекеттік рәміздерді орынды пайдалану мәселесі бойынша қаулыға қажетті түзетулерді енгізетінін атап өтті, деп хабарлайды…",NOT_RELEVANT,,NOT_RELEVANT,,,,kk_2,
KK-01353,,KK,Egemen,https://egemen.kz/article/415233-kanada-alem-chempionatyndaghy-alghashqy-dgenhisine-qol-dgetkizdi,2026-06-19,Канада әлем чемпионатындағы алғашқы жеңісіне қол жеткізді,Джесси Марш бастаған Канада құрамасы әлем чемпионатының топтық кезеңіндегі екінші ойында жеңіске жетті. Ванкуверде өткен матчта олар Қатар құрамасынан 6:0…,NOT_RELEVANT,,NOT_RELEVANT,,,,kk_2,
KK-01153,,KK,Egemen,https://egemen.kz/article/416534-prezident-qasym-zhomart-toqaev-ulttyq-dombyra-kunimen-quttyqtady,2026-07-05,Президент Қасым-Жомарт Тоқаев Ұлттық домбыра күнімен құттықтады,"Мемлекет басшысы Ұлттық домбыра күнімен құттықтап, ұлттық құндылықтың маңызын атап өтті, деп хабарлайды Egemen.kz",NOT_RELEVANT,,NOT_RELEVANT,,,,kk_1,
KK-00786,,KK,Egemen,https://egemen.kz/article/412010-sheteldik-investordynh-quqyghy-qorghaldy-35-mlrd-tenhge-tolyq-oteldi,2026-04-30,"Шетелдік инвестордың құқығы қорғалды: 3,5 млрд теңге толық өтелді","Бас прокуратура Швейцария азаматы Люк Ярчик Корнелияға қатысты жасалған 3,5 млрд теңге көлеміндегі алаяқтық ісі",NOT_RELEVANT,,NOT_RELEVANT,,,,kk_1,
KK-00360,,KK,Egemen,https://egemen.kz/article/411921-prezident-chekhiya-premer-ministrin-i-daredgeli-dostyq-ordenimen-marapattady,2026-04-29,Президент Чехия Премьер-министрін І дәрежелі «Достық» орденімен марапаттады,Қасым-Жомарт Тоқаев Андрей Бабишке бұл мемлекеттік награда Чехия мен Қазақстан арасындағы стратегиялық серіктестікті нығайтуға қосқан елеулі үлесі үшін…,NOT_RELEVANT,,NOT_RELEVANT,,,,kk_2,
KK-00351,,KK,Egemen,https://egemen.kz/article/413248-nyu-yorktegi-zauyttaghy-dgarylystan-16-adam-zardap-shekti,2026-05-23,Нью-Йорктегі зауыттағы жарылыстан 16 адам зардап шекті,"Нью-Йорктегі Статен-Айленд аралындағы кеме жөндеу зауытында болған жарылыс пен өрт салдарынан 16 адам зардап шекті, деп хабарлады Egemen.kz.",NOT_RELEVANT,,NOT_RELEVANT,,,,gold,IAA adjudicated gold
KK-01334,,KK,Egemen,https://egemen.kz/article/414339-filippinde-dgoyqyn-dger-silkinisi-boldy,2026-06-08,Филиппинде жойқын жер сілкінісі болды,Филиппинде жойқын жер сілкінісі болды,NOT_RELEVANT,,NOT_RELEVANT,,,,kk_2,
KK-00081,,KK,Egemen,https://egemen.kz/article/413151-aqsh-ta-qandy-qylmysker-olim-dgazasynan-qutylyp-ketti,2026-05-22,АҚШ-та қанды қылмыскер өлім жазасынан құтылып кетті,АҚШ-тың Теннесси штатында өлім жазасына кесілген сотталушыны жазалау әрекеті сәтсіз аяқталғаны туралы CNN телеарнасы,NOT_RELEVANT,,NOT_RELEVANT,,,,kk_1,
KK-00479,,KK,Egemen,https://egemen.kz/article/411632-res-2026-khalyqaralyq-sammiti-auezov-universiteti-ghalymdarynynh-ekologiyalyq-dg,2026-04-23,RES 2026 халықаралық саммиті: Әуезов университеті ғалымдарының экологиялық жобалары таныстырылды,Астанада бірқатар ел басшыларының қатысуымен өткен Өңірлік экологиялық RES 2026 саммиті аясында жасыл технологиялар,NOT_RELEVANT,,RELEVANT,SCIENCE_GEN,,1,kk_1,green tech projects at eco summit
KK-00102,,KK,Egemen,https://egemen.kz/article/411032-almaty-zoobaghynda-qondgyqtargha-at-qoyu-nauqany-bastaldy,2026-04-14,Алматы зообағында қонжықтарға ат қою науқаны басталды,"Алматы зообағында Тянь-Шань қоңыр аюларының отбасында екі қонжық өмірге келді,",NOT_RELEVANT,,NOT_RELEVANT,,,,kk_1,
KK-01101,,KK,Egemen,https://egemen.kz/article/408979-brayl-qarpi-surdoaudarma-dgane-eriktiler-dauys-beru-uchaskelerinde-barlyq-dgaghd,2026-03-15,"Брайль қарпі, сурдоаударма және еріктілер: Дауыс беру учаскелерінде барлық жағдай жасалған","Атырау облысының Аумақтық референдум комиссиясының төрағасы Әсия Қыстаубаева өңірдегі дауыс беру барысы туралы баяндады. Оның айтуынша, референдумды",NOT_RELEVANT,,NOT_RELEVANT,,,,kk_1,
KK-01108,,KK,Egemen,https://egemen.kz/article/410911-memleket-basshysy-uqshu-bas-khatshysy-taalatbek-masadykovty-qabyldady,2026-04-13,Мемлекет басшысы ҰҚШҰ Бас хатшысы Таалатбек Масадыковты қабылдады,"Таалатбек Масадыков Қасым-Жомарт Тоқаевқа ҰҚШҰ Бас хатшысы лауазымындағы жоспарын таныстырды, деп жазады Egemen.kz Ақорданың баспасөз қызметіне сілтеме жасап.",NOT_RELEVANT,,NOT_RELEVANT,,,,kk_1,
KK-01132,,KK,Egemen,https://egemen.kz/article/409789-zheti-teatrdy-dgigerlendirgen-bi,2026-03-27,Жеті театрды жігерлендірген би,Биылғы Наурыз мейрамында Алматы театрлары «Қара жорға» биінің ырға­ғы­мен тоғысты. Алматының беткеұстар театрлары көктемнің кел­генін әй­гі­л­ейтін мереке,NOT_RELEVANT,,NOT_RELEVANT,,,,kk_2,
KK-00207,,KK,Egemen,https://egemen.kz/article/408570-ulandyqtar-privet-andrey!-baghdarlamasynda-oner-korsetti,2026-03-10,"Ұландықтар «Привет, Андрей!» бағдарламасында өнер көрсетті",Ұлттық ұланның Ән-би ансамблінің Ерлер хоры Мәскеу қаласында танымал тележүргізуші Андрей Малахов жүргізетін «Россия-1» телеарнасындағы кешкі музыкалық,NOT_RELEVANT,,NOT_RELEVANT,,,,kk_1,
KK-00638,,KK,Egemen,https://egemen.kz/article/412411-aldaghy-ush-kunde-aua-rayy-qanday-bolady,2026-05-09,Алдағы үш күнде ауа райы қандай болады?,"Қазақстан аумағының басым бөлігінде атмосфералық фронтальды бөлімдердің өтуіне байланысты ауа райының тұрақсыз сипаты сақталады, жаңбыр жауып, найзағай…",NOT_RELEVANT,,NOT_RELEVANT,,,,kk_1,
KK-01053,,KK,Egemen,https://egemen.kz/article/416149-prezident-qkha-toraghasynynh-orynbasaryn-qyzmetinen-bosatty,2026-06-30,Президент ҚХА төрағасының орынбасарын қызметінен босатты,"Марат Әзілханов Қазақстан халқы Ассамблеясы төрағасының орынбасары қызметінен босатылды, деп хабарлайды Egemen.kz.",NOT_RELEVANT,,NOT_RELEVANT,,,,kk_1,
KK-00512,,KK,Egemen,https://egemen.kz/article/415503-zhauapkershilikke-negizdelgen-dguye,2026-06-23,Жауапкершілікке негізделген жүйе,"Қазір мемлекеттік қызметке қабылдау, бағалау, іріктеу тәр­ті­біне цифрландыру, жасанды интеллектіні қолдану секілді жаңашылдықтар енгізіліп жатыр. Уақыт…",NOT_RELEVANT,,NOT_RELEVANT,,,,kk_1,
KK-01427,,KK,Egemen,https://egemen.kz/article/414353-oralda-akesininh-koligin-aydap-ketken-dgasospirim-dgol-apatyna-ushyrady,2026-06-08,Оралда әкесінің көлігін айдап кеткен жасөспірім жол апатына ұшырады,"Орал қаласының тұрғыны полицияға JAC маркалы көлігінің ұрланғаны туралы айтып, арызданған. Көлік Зачаганск кентінде тұрған, деп хабарлайды Egemen.kz.",NOT_RELEVANT,,NOT_RELEVANT,,,,kk_1,
KK-00622,,KK,Egemen,https://egemen.kz/article/408609-qalamgerdinh-tanhdamalysy-tanystyryldy,2026-03-11,Қаламгердің таңдамалысы таныстырылды,"Елордадағы Ұлттық академиялық кітап­ханада белгілі жазушы-публицист, Қазақ­станның еңбек сіңірген қайраткері Шархан Қазығұлдың 70 жас мерейтойына орай",NOT_RELEVANT,,NOT_RELEVANT,,,,kk_1,
KK-00574,,KK,Egemen,https://egemen.kz/article/407501-burabayda-shanagha-otyryp-aghashqa-soghylghan-qyz-qaytys-boldy,2026-02-23,Бурабайда шанаға отырып ағашқа соғылған қыз қайтыс болды,"14 ақпанда Бурабай кентінде шанамен ағашқа соғылған жас қыз комаға түсіп, бүгін, 23 ақпанда жансақтау бөлімінде көз жұмды, деп хабарлайды Egemen.kz.",NOT_RELEVANT,,NOT_RELEVANT,,,,kk_1,
KK-00762,,KK,Egemen,https://egemen.kz/article/409154-aqmolalyqtardynh-alghaday-peyili,2026-03-15,Ақмолалықтардың алғадай пейілі,"Облыс орталығындағы №24 референдум учаске­сі есігін айқара ашқан кезде келдік. Осы жерде ел ағасы, білім сала­сының арда­гері Телман Мұқышев ақса­қалды",NOT_RELEVANT,,NOT_RELEVANT,,,,kk_2,
KK-01211,,KK,Egemen,https://egemen.kz/article/413452-qazaqstan-qytay-qor-naryghyna-alghash-ret-tauelsiz-panda-obligatsiyalaryn-shygha,2026-05-26,Қазақстан Қытай қор нарығына алғаш рет тәуелсіз панда-облигацияларын шығарды,"2026 жылғы 26 мамырда Қазақстан Республикасы Қытай қор нарығында юаньмен номинацияланған панда-облигациялардың алғашқы шығарылымын сәтті жүзеге асырды, деп…",NOT_RELEVANT,,NOT_RELEVANT,,,,kk_2,
KK-00998,,KK,Egemen,https://egemen.kz/article/412917-biyldan-bastap-elimizde-dguk-tasymaldaytyn-ushaqtar-usha-bastaydy,2026-05-19,Биылдан бастап елімізде жүк тасымалдайтын ұшақтар ұша бастайды,Үкімет отырысында Премьер-министр Олжас Бектенов Мемлекет басшысы қойған міндеттер аясында елімізде жүк тасымалдайтын отандық әуе компаниясын құру жөніндегі…,NOT_RELEVANT,,NOT_RELEVANT,,,,gold,IAA adjudicated gold
KK-00617,,KK,Egemen,https://egemen.kz/article/409215-auyl-partiyasy-dganha-konstitutsiyany-naghyz-khalyqtyq-dep-baghalady,2026-03-16,«Ауыл» партиясы жаңа Конституцияны «Нағыз халықтық» деп бағалады,"Бүгін, «Ауыл» партиясы Саяси кеңесінің Президиумы жаңа Конституция бойынша өткен жалпыхалықтық референдум қорытындысын қолдау туралы арнайы мәлімдеме",NOT_RELEVANT,,NOT_RELEVANT,,,,gold,IAA adjudicated gold
KK-00381,,KK,Egemen,https://egemen.kz/article/411168-shymkentte-agroonerkasipti-qoldaugha-bolingen-qaradgat-talan-taradggha-tusken,2026-04-16,Шымкентте агроөнеркәсіпті қолдауға бөлінген қаражат талан-таражға түскен,Қаржылық мониторинг агенттігінің Шымкент қаласы бойынша департаменті интенсивті алма бақтарын құру және дамытуға арналған мемлекеттік бағдарлама аясында…,NOT_RELEVANT,,NOT_RELEVANT,,,,kk_1,
KK-00438,,KK,Egemen,https://egemen.kz/article/409551-tashiev-tergeuden-keyin-alghash-ret-kopshilik-aldyna-shyqty,2026-03-20,Тәшиев тергеуден кейін алғаш рет көпшілік алдына шықты,Қырғызстан Ұлттық қауіпсіздік мемлекеттік комитетінің бұрынғы төрағасы Камчыбек Ташиев Ішкі істер министрлігіндегі тергеуден кейін алғаш рет жұрт алдына,NOT_RELEVANT,,NOT_RELEVANT,,,,kk_1,
KK-00347,,KK,Egemen,https://egemen.kz/article/411997-astanada-mereke-kunderi-qay-kosheler-dgabyq-bolady,2026-04-30,Астанада мереке күндері қай көшелер жабық болады?,Астанада А.Байтұрсынов пен Қ.Аманжолов көшелерінің қиылысында көлік қозғалысы уақытша шектеледі,NOT_RELEVANT,,NOT_RELEVANT,,,,kk_2,
KK-00919,,KK,Egemen,https://egemen.kz/article/408417-oralu-odisseyasy,2026-03-06,Оралу одиссеясы,"Шарханды баяғыдан білемін дей алмаймын. Бірақ оны баяғыдан жақсы көремін дей аламын. Солай бола ма өзі? Олай болуы қиын. Қиын, бірақ мүмкін.",NOT_RELEVANT,,NOT_RELEVANT,,,,kk_2,
KK-01460,,KK,Egemen,https://egemen.kz/article/411419-atom-energetikasy-salasy-uzaq-merzimdi-baghdar-ayqyndaldy,2026-04-20,Атом энергетикасы саласы: Ұзақ мерзімді бағдар айқындалды,Елдің энергетикалық қауіпсіздігін нығайту мен жоғары технологиялық өндірістерді дамыту бағытындағы стратегиялық қадамдар,NOT_RELEVANT,,NOT_RELEVANT,,,1,kk_1,"nuclear energy security, no climate frame"
KK-01213,,KK,Egemen,https://egemen.kz/article/415357-kadir-biden-dgetken-kadeler,2026-06-20,Кәдір биден жеткен кәделер,"Жақында Ұлытау облысының тарихи-археологиялық музейі «Төрт босаға» атауымен танымал, ел бірлігі мен татулығын ту еткен тұлғаның бірі – Кәдір биге қатысты құнды…",NOT_RELEVANT,,NOT_RELEVANT,,,,kk_1,
KK-00552,,KK,Egemen,https://egemen.kz/article/409536-zhetisu-oblysynda-akesin-uryp-soqqan-eki-dgigit-ustaldy,2026-03-20,Жетісу облысында әкесін ұрып-соққан екі жігіт ұсталды,"Жетісу облысы Ақсу ауданының 62 жастағы тұрғыны Бақытбек балаларының өзін жүйелі түрде қорлап келе жатқанын айтып, қоғам белсендісі Данияр Бейісқалиге",NOT_RELEVANT,,NOT_RELEVANT,,,,kk_2,
KK-00678,,KK,Egemen,https://egemen.kz/article/414604-qytayda-dgarylys-boldy-7-adam-koz-dgumdy-17-adam-zardap-shekti,2026-06-11,"Қытайда жарылыс болды: 7 адам көз жұмды, 17 адам зардап шекті","Қытайдың Гуанси-Чжуан автономиялық ауданында болған жарылыстан 7 адам қаза тауып, 17 адам жараланды, деп хабарлайды Egemen.kz.",NOT_RELEVANT,,NOT_RELEVANT,,,,kk_1,
KK-01029,,KK,Egemen,https://egemen.kz/article/415413-astanada-alashtynh-aqseleuine-arnalghan-tastayaq-turniri-otti,2026-06-21,Астанада Алаштың Ақселеуіне арналған тастаяқ турнирі өтті,Елордада қаламгерлер мен БАҚ қызметкерлері арасында бильярдтан жазушы Ақселеу Сейдімбекті еске алуға арналған турнир өтті. Алаш ардақтысының есімін ұлықтауға…,NOT_RELEVANT,,NOT_RELEVANT,,,,kk_1,
KK-00745,,KK,Egemen,https://egemen.kz/article/415431-ispaniya-saud-arabiyasynynh-qaqpasyna-dgauapsyz-tort-gol-soqty,2026-06-21,Испания Сауд Арабиясының қақпасына жауапсыз төрт гол соқты,Әлем чемпионатының H тобындағы 2-тур ойынында Испания мен Сауд Арабиясы құрамалары кездесті. Кездесу АҚШ-тың Атланта қаласындағы Mercedes-Benz стадионында…,NOT_RELEVANT,,NOT_RELEVANT,,,,kk_2,
KK-01339,,KK,Egemen,https://egemen.kz/article/411809-robototekhnika-dodasy-qazaqstan-oqushylary-eki-birdey-basty-marapatqa-ie-boldy,2026-04-27,Робототехника додасы: Қазақстан оқушылары екі бірдей басты марапатқа ие болды,UK First Lego League Championship халықаралық робототехника чемпионатында Қазақстан намысын қорғаған елордалық,NOT_RELEVANT,,NOT_RELEVANT,,,,kk_1,
KK-01263,,KK,Egemen,https://egemen.kz/article/414384-qazaqstan-horizon-europe-ghylymi-baghdarlamasyna-qosyludy-dgosparlap-otyr,2026-06-08,Қазақстан Horizon Europe ғылыми бағдарламасына қосылуды жоспарлап отыр,Қазақстан ғылым мен инновация саласындағы Еуропалық одақтың ең ірі бағдарламаларының бірі Horizon Europe бағдарламасына қауымдастырылған ел мәртебесімен…,NOT_RELEVANT,,NOT_RELEVANT,,,,gold,IAA adjudicated gold
KK-00625,,KK,Egemen,https://egemen.kz/article/416337-qazaqstangha-shetelden-kolik-alyp-kelu-dgane-olardy-rasimdeu-toqtatyldy,2026-07-02,Қазақстанға шетелден көлік алып келу және оларды рәсімдеу тоқтатылды,Қазақстанда шетелден әкелінген жеңіл автокөліктерді кедендік рәсімдеуде қиындықтар туындады. Бұл мәселе 30 маусым күні кешкі сағат 19:00 шамасында…,NOT_RELEVANT,,NOT_RELEVANT,,,,kk_2,
KK-00665,,KK,Egemen,https://egemen.kz/article/409023-15-nauryzda-dollar-men-tenhge-qanshadan-saudalanyp-dgatyr,2026-03-15,15 наурызда доллар мен теңге қаншадан саудаланып жатыр?,"Астана мен Алматы ақша айырбастау орындарында шетелдік валюта бағамы ұсынылды, деп хабарлайды Egemen.kz.",NOT_RELEVANT,,NOT_RELEVANT,,,,kk_1,
KK-00514,,KK,Egemen,https://egemen.kz/article/408919-elimizde-anhsaghan-sabi-baghdarlamasynynh-arqasynda-11-mynhnan-astam-bala-dunieg,2026-03-14,Елімізде «Аңсаған сәби» бағдарламасының арқасында 11 мыңнан астам бала дүниеге келді,Қазақстанда Мемлекет басшысының тапсырмасы бойынша бастамашылық етілген отбасыларды қолдауға арналған ауқымды мемлекеттік «Аңсаған сәби» бағдарламасын,NOT_RELEVANT,,NOT_RELEVANT,,,,gold,IAA adjudicated gold
KK-01144,,KK,Egemen,https://egemen.kz/article/409582-ekologiyalyq-dgobalargha-erekshe-kozqaras-qadget,2026-03-21,Экологиялық жобаларға ерекше көзқарас қажет,Премьер-министр Олжас Бектенов Мемлекет басшы­сының «Таза Қазақ­стан» бас­тамасын жүзеге асыру барысына мониторинг жүр­гізу ор­талығының отыры­сын,NOT_RELEVANT,,NOT_RELEVANT,,,,kk_2,
